time,year,FIN,SWE,NOR,DEN,BAL
20.08.2018 02:00 - 20.08.2018 03:00,2018,7335,10629,10577,2563,2138
20.08.2018 03:00 - 20.08.2018 04:00,2018,7409,10412,10577,2534,2148
20.08.2018 04:00 - 20.08.2018 05:00,2018,7515,10636,10752,2586,2200
20.08.2018 05:00 - 20.08.2018 06:00,2018,8114,11252,11087,2797,2524
20.08.2018 06:00 - 20.08.2018 07:00,2018,8872,12899,11923,3403,2932
20.08.2018 07:00 - 20.08.2018 08:00,2018,9186,14257,13262,3966,3311
20.08.2018 08:00 - 20.08.2018 09:00,2018,9247,14884,13629,4154,3529
20.08.2018 09:00 - 20.08.2018 10:00,2018,9323,14966,13662,4300,3595
20.08.2018 10:00 - 20.08.2018 11:00,2018,9342,14912,13636,4373,3602
20.08.2018 11:00 - 20.08.2018 12:00,2018,9378,14789,13407,4349,3566
20.08.2018 12:00 - 20.08.2018 13:00,2018,9303,14734,13334,4273,3615
20.08.2018 13:00 - 20.08.2018 14:00,2018,9239,14637,13209,4275,3589
20.08.2018 14:00 - 20.08.2018 15:00,2018,9190,14340,13426,4207,3520
20.08.2018 15:00 - 20.08.2018 16:00,2018,9132,14171,13394,4037,3439
20.08.2018 16:00 - 20.08.2018 17:00,2018,9123,14071,13201,3996,3326
20.08.2018 17:00 - 20.08.2018 18:00,2018,9094,14025,13042,4197,3250
20.08.2018 18:00 - 20.08.2018 19:00,2018,9143,13804,12969,4106,3186
20.08.2018 19:00 - 20.08.2018 20:00,2018,9147,13521,12891,3850,3148
20.08.2018 20:00 - 20.08.2018 21:00,2018,8938,13346,12993,3656,3155
20.08.2018 21:00 - 20.08.2018 22:00,2018,8965,12946,13029,3604,2977
20.08.2018 22:00 - 20.08.2018 23:00,2018,8535,12172,12667,3291,2642
20.08.2018 23:00 - 21.08.2018 00:00,2018,7973,11203,11912,2979,2412
21.08.2018 00:00 - 21.08.2018 01:00,2018,7662,10829,11411,2786,2216
21.08.2018 01:00 - 21.08.2018 02:00,2018,7465,10750,11118,2661,2153
21.08.2018 02:00 - 21.08.2018 03:00,2018,7442,10652,10906,2605,2131
21.08.2018 03:00 - 21.08.2018 04:00,2018,7503,10516,10889,2607,2142
21.08.2018 04:00 - 21.08.2018 05:00,2018,7671,10872,10947,2680,2191
21.08.2018 05:00 - 21.08.2018 06:00,2018,8237,11415,11200,2892,2408
21.08.2018 06:00 - 21.08.2018 07:00,2018,8767,12890,12376,3373,2729
21.08.2018 07:00 - 21.08.2018 08:00,2018,9135,14141,13589,3886,3090
21.08.2018 08:00 - 21.08.2018 09:00,2018,9218,14666,13674,4099,3280
21.08.2018 09:00 - 21.08.2018 10:00,2018,9217,14853,13416,4212,3367
21.08.2018 10:00 - 21.08.2018 11:00,2018,9209,14651,13358,4307,3387
21.08.2018 11:00 - 21.08.2018 12:00,2018,9183,14758,13190,4298,3331
21.08.2018 12:00 - 21.08.2018 13:00,2018,9074,14695,13165,4200,3385
21.08.2018 13:00 - 21.08.2018 14:00,2018,8950,14668,13179,4222,3343
21.08.2018 14:00 - 21.08.2018 15:00,2018,8980,14665,13187,4148,3296
21.08.2018 15:00 - 21.08.2018 16:00,2018,8940,14492,13122,4001,3251
21.08.2018 16:00 - 21.08.2018 17:00,2018,9006,14218,13164,3992,3171
21.08.2018 17:00 - 21.08.2018 18:00,2018,9050,14256,13052,4187,3126
21.08.2018 18:00 - 21.08.2018 19:00,2018,9107,14160,12949,4078,3090
21.08.2018 19:00 - 21.08.2018 20:00,2018,9161,13900,12852,3856,3095
21.08.2018 20:00 - 21.08.2018 21:00,2018,8893,13707,12993,3699,3126
21.08.2018 21:00 - 21.08.2018 22:00,2018,8945,13592,13172,3644,2898
21.08.2018 22:00 - 21.08.2018 23:00,2018,8517,12647,12732,3336,2604
21.08.2018 23:00 - 22.08.2018 00:00,2018,8031,11827,12107,3003,2383
22.08.2018 00:00 - 22.08.2018 01:00,2018,7682,11475,11404,2813,2238
22.08.2018 01:00 - 22.08.2018 02:00,2018,7574,11418,11258,2702,2184
22.08.2018 02:00 - 22.08.2018 03:00,2018,7575,11289,11222,2668,2166
22.08.2018 03:00 - 22.08.2018 04:00,2018,7749,11197,11008,2679,2177
22.08.2018 04:00 - 22.08.2018 05:00,2018,7877,11086,10885,2740,2249
22.08.2018 05:00 - 22.08.2018 06:00,2018,8343,11301,11102,2952,2540
22.08.2018 06:00 - 22.08.2018 07:00,2018,8974,12800,12057,3436,2958
22.08.2018 07:00 - 22.08.2018 08:00,2018,9122,14128,13302,3962,3367
22.08.2018 08:00 - 22.08.2018 09:00,2018,9240,14606,13565,4208,3572
22.08.2018 09:00 - 22.08.2018 10:00,2018,9150,14982,13527,4238,3631
22.08.2018 10:00 - 22.08.2018 11:00,2018,9136,15096,13353,4347,3633
22.08.2018 11:00 - 22.08.2018 12:00,2018,9123,15157,13429,4352,3607
22.08.2018 12:00 - 22.08.2018 13:00,2018,9193,15086,13247,4307,3650
22.08.2018 13:00 - 22.08.2018 14:00,2018,9129,15055,13418,4360,3621
22.08.2018 14:00 - 22.08.2018 15:00,2018,9159,14823,13336,4327,3570
22.08.2018 15:00 - 22.08.2018 16:00,2018,9073,14730,13216,4236,3498
22.08.2018 16:00 - 22.08.2018 17:00,2018,9183,14566,13249,4194,3391
22.08.2018 17:00 - 22.08.2018 18:00,2018,9128,14925,13234,4372,3323
22.08.2018 18:00 - 22.08.2018 19:00,2018,9234,14585,13291,4195,3261
22.08.2018 19:00 - 22.08.2018 20:00,2018,9195,14423,13132,3928,3257
22.08.2018 20:00 - 22.08.2018 21:00,2018,8996,14545,13218,3764,3240
22.08.2018 21:00 - 22.08.2018 22:00,2018,8860,13992,13127,3700,3039
22.08.2018 22:00 - 22.08.2018 23:00,2018,8497,12860,12586,3396,2681
22.08.2018 23:00 - 23.08.2018 00:00,2018,7954,12205,11806,3067,2466
23.08.2018 00:00 - 23.08.2018 01:00,2018,7663,11452,11131,2849,2291
23.08.2018 01:00 - 23.08.2018 02:00,2018,7492,11088,10770,2743,2223
23.08.2018 02:00 - 23.08.2018 03:00,2018,7516,10932,10513,2707,2180
23.08.2018 03:00 - 23.08.2018 04:00,2018,7580,10891,10581,2727,2187
23.08.2018 04:00 - 23.08.2018 05:00,2018,7749,11006,10616,2791,2252
23.08.2018 05:00 - 23.08.2018 06:00,2018,8331,11226,10820,2999,2552
23.08.2018 06:00 - 23.08.2018 07:00,2018,8955,13079,11796,3479,2970
23.08.2018 07:00 - 23.08.2018 08:00,2018,9238,14726,12833,4006,3340
23.08.2018 08:00 - 23.08.2018 09:00,2018,9361,15301,13153,4272,3545
23.08.2018 09:00 - 23.08.2018 10:00,2018,9414,15288,13172,4366,3586
23.08.2018 10:00 - 23.08.2018 11:00,2018,9505,15054,13191,4475,3607
23.08.2018 11:00 - 23.08.2018 12:00,2018,9464,15308,13131,4481,3572
23.08.2018 12:00 - 23.08.2018 13:00,2018,9441,14976,13048,4453,3617
23.08.2018 13:00 - 23.08.2018 14:00,2018,9341,14742,13053,4484,3595
23.08.2018 14:00 - 23.08.2018 15:00,2018,9263,14936,13207,4416,3537
23.08.2018 15:00 - 23.08.2018 16:00,2018,9155,15115,13341,4217,3443
23.08.2018 16:00 - 23.08.2018 17:00,2018,9065,14348,13077,4203,3335
23.08.2018 17:00 - 23.08.2018 18:00,2018,8983,14359,12911,4354,3276
23.08.2018 18:00 - 23.08.2018 19:00,2018,9058,14125,13093,4223,3214
23.08.2018 19:00 - 23.08.2018 20:00,2018,9110,14203,12967,4044,3185
23.08.2018 20:00 - 23.08.2018 21:00,2018,8922,14234,13028,3892,3217
23.08.2018 21:00 - 23.08.2018 22:00,2018,8892,13804,13074,3636,3018
23.08.2018 22:00 - 23.08.2018 23:00,2018,8567,12776,12591,3389,2679
23.08.2018 23:00 - 24.08.2018 00:00,2018,8128,11999,11914,3085,2453
24.08.2018 00:00 - 24.08.2018 01:00,2018,7787,11524,11574,2870,2312
24.08.2018 01:00 - 24.08.2018 02:00,2018,7684,11215,11440,2762,2230
24.08.2018 02:00 - 24.08.2018 03:00,2018,7706,11139,10965,2672,2203
24.08.2018 03:00 - 24.08.2018 04:00,2018,7747,11071,10868,2669,2219
24.08.2018 04:00 - 24.08.2018 05:00,2018,7950,11296,10856,2746,2305
24.08.2018 05:00 - 24.08.2018 06:00,2018,8441,11554,11224,2973,2595
24.08.2018 06:00 - 24.08.2018 07:00,2018,8956,12868,12013,3466,3013
24.08.2018 07:00 - 24.08.2018 08:00,2018,9189,14360,13204,4023,3361
24.08.2018 08:00 - 24.08.2018 09:00,2018,9396,15229,13865,4226,3576
24.08.2018 09:00 - 24.08.2018 10:00,2018,9458,15409,13697,4267,3631
24.08.2018 10:00 - 24.08.2018 11:00,2018,9421,15417,13507,4347,3632
24.08.2018 11:00 - 24.08.2018 12:00,2018,9420,15447,13492,4245,3587
24.08.2018 12:00 - 24.08.2018 13:00,2018,9409,15227,13172,4182,3639
24.08.2018 13:00 - 24.08.2018 14:00,2018,9293,15039,13055,4205,3598
24.08.2018 14:00 - 24.08.2018 15:00,2018,9261,14715,13051,4029,3546
24.08.2018 15:00 - 24.08.2018 16:00,2018,9173,14607,12979,3765,3450
24.08.2018 16:00 - 24.08.2018 17:00,2018,9119,14582,12794,3875,3351
24.08.2018 17:00 - 24.08.2018 18:00,2018,9026,14245,12786,3972,3282
24.08.2018 18:00 - 24.08.2018 19:00,2018,9164,14063,12693,3955,3219
24.08.2018 19:00 - 24.08.2018 20:00,2018,9085,13773,12710,3606,3161
24.08.2018 20:00 - 24.08.2018 21:00,2018,8938,13486,12594,3383,3202
24.08.2018 21:00 - 24.08.2018 22:00,2018,8908,13049,12622,3329,2990
24.08.2018 22:00 - 24.08.2018 23:00,2018,8513,12024,12102,3082,2670
24.08.2018 23:00 - 25.08.2018 00:00,2018,7998,11369,11810,2861,2433
25.08.2018 00:00 - 25.08.2018 01:00,2018,7659,10868,11258,2664,2271
25.08.2018 01:00 - 25.08.2018 02:00,2018,7462,10450,11073,2545,2198
25.08.2018 02:00 - 25.08.2018 03:00,2018,7396,10274,10845,2491,2157
25.08.2018 03:00 - 25.08.2018 04:00,2018,7408,10295,10834,2454,2148
25.08.2018 04:00 - 25.08.2018 05:00,2018,7391,10121,10842,2478,2145
25.08.2018 05:00 - 25.08.2018 06:00,2018,7394,10097,10916,2538,2214
25.08.2018 06:00 - 25.08.2018 07:00,2018,7608,10353,11029,2604,2436
25.08.2018 07:00 - 25.08.2018 08:00,2018,7895,11209,11377,2857,2724
25.08.2018 08:00 - 25.08.2018 09:00,2018,8100,12175,11970,3160,2969
25.08.2018 09:00 - 25.08.2018 10:00,2018,8153,12908,12500,3332,3075
25.08.2018 10:00 - 25.08.2018 11:00,2018,8170,13005,12664,3431,3096
25.08.2018 11:00 - 25.08.2018 12:00,2018,8215,12986,12580,3430,3089
25.08.2018 12:00 - 25.08.2018 13:00,2018,8230,12845,12549,3360,3067
25.08.2018 13:00 - 25.08.2018 14:00,2018,8190,12648,12296,3244,3024
25.08.2018 14:00 - 25.08.2018 15:00,2018,8193,12457,12202,3256,2966
25.08.2018 15:00 - 25.08.2018 16:00,2018,8308,12340,12151,3215,2928
25.08.2018 16:00 - 25.08.2018 17:00,2018,8549,12535,12254,3300,2895
25.08.2018 17:00 - 25.08.2018 18:00,2018,8635,12717,12325,3551,2862
25.08.2018 18:00 - 25.08.2018 19:00,2018,8633,12989,12260,3548,2832
25.08.2018 19:00 - 25.08.2018 20:00,2018,8507,12863,12291,3336,2838
25.08.2018 20:00 - 25.08.2018 21:00,2018,8485,12798,12188,3225,2888
25.08.2018 21:00 - 25.08.2018 22:00,2018,8499,12626,12250,3143,2740
25.08.2018 22:00 - 25.08.2018 23:00,2018,8192,11970,11955,2930,2518
25.08.2018 23:00 - 26.08.2018 00:00,2018,7770,11535,11500,2737,2294
26.08.2018 00:00 - 26.08.2018 01:00,2018,7443,10684,11163,2539,2179
26.08.2018 01:00 - 26.08.2018 02:00,2018,7309,10442,10917,2433,2106
26.08.2018 02:00 - 26.08.2018 03:00,2018,7252,10383,10734,2377,2067
26.08.2018 03:00 - 26.08.2018 04:00,2018,7323,10333,10652,2389,2061
26.08.2018 04:00 - 26.08.2018 05:00,2018,7309,10353,10620,2369,2047
26.08.2018 05:00 - 26.08.2018 06:00,2018,7320,10304,10629,2406,2079
26.08.2018 06:00 - 26.08.2018 07:00,2018,7401,10318,10628,2416,2247
26.08.2018 07:00 - 26.08.2018 08:00,2018,7699,10721,10942,2645,2494
26.08.2018 08:00 - 26.08.2018 09:00,2018,7951,11459,11479,2929,2731
26.08.2018 09:00 - 26.08.2018 10:00,2018,8164,12020,11929,3149,2861
26.08.2018 10:00 - 26.08.2018 11:00,2018,8198,12352,12100,3252,2902
26.08.2018 11:00 - 26.08.2018 12:00,2018,8203,12517,12061,3301,2901
26.08.2018 12:00 - 26.08.2018 13:00,2018,8187,12504,12095,3308,2906
26.08.2018 13:00 - 26.08.2018 14:00,2018,8119,12444,12013,3245,2878
26.08.2018 14:00 - 26.08.2018 15:00,2018,8108,12347,11739,3215,2836
26.08.2018 15:00 - 26.08.2018 16:00,2018,8113,12192,11827,3194,2822
26.08.2018 16:00 - 26.08.2018 17:00,2018,8236,12379,11910,3291,2824
26.08.2018 17:00 - 26.08.2018 18:00,2018,8375,12838,11958,3557,2824
26.08.2018 18:00 - 26.08.2018 19:00,2018,8580,13084,12184,3566,2838
26.08.2018 19:00 - 26.08.2018 20:00,2018,8561,13168,12279,3401,2869
26.08.2018 20:00 - 26.08.2018 21:00,2018,8518,13220,12470,3329,2892
26.08.2018 21:00 - 26.08.2018 22:00,2018,8631,12989,12634,3247,2683
26.08.2018 22:00 - 26.08.2018 23:00,2018,8373,12060,12299,2983,2418
26.08.2018 23:00 - 27.08.2018 00:00,2018,7933,11259,11682,2762,2228
27.08.2018 00:00 - 27.08.2018 01:00,2018,7610,10850,11506,2632,2208
27.08.2018 01:00 - 27.08.2018 02:00,2018,7502,10529,11052,2587,2143
27.08.2018 02:00 - 27.08.2018 03:00,2018,7452,10525,11036,2534,2121
27.08.2018 03:00 - 27.08.2018 04:00,2018,7566,10599,10897,2590,2138
27.08.2018 04:00 - 27.08.2018 05:00,2018,7744,10843,10986,2639,2226
27.08.2018 05:00 - 27.08.2018 06:00,2018,8245,11379,11379,2839,2522
27.08.2018 06:00 - 27.08.2018 07:00,2018,8898,12833,12484,3387,2935
27.08.2018 07:00 - 27.08.2018 08:00,2018,9203,14341,13656,3946,3299
27.08.2018 08:00 - 27.08.2018 09:00,2018,9260,14920,13938,4297,3514
27.08.2018 09:00 - 27.08.2018 10:00,2018,9225,15297,13902,4379,3567
27.08.2018 10:00 - 27.08.2018 11:00,2018,9152,15459,13787,4458,3575
27.08.2018 11:00 - 27.08.2018 12:00,2018,9184,15392,13724,4465,3519
27.08.2018 12:00 - 27.08.2018 13:00,2018,9094,15163,13708,4366,3593
27.08.2018 13:00 - 27.08.2018 14:00,2018,9059,15099,13628,4437,3562
27.08.2018 14:00 - 27.08.2018 15:00,2018,9015,14995,13539,4385,3494
27.08.2018 15:00 - 27.08.2018 16:00,2018,8951,14933,13578,4214,3405
27.08.2018 16:00 - 27.08.2018 17:00,2018,8930,14686,13666,4126,3306
27.08.2018 17:00 - 27.08.2018 18:00,2018,8882,14935,13860,4248,3233
27.08.2018 18:00 - 27.08.2018 19:00,2018,8978,14527,13696,4237,3169
27.08.2018 19:00 - 27.08.2018 20:00,2018,8966,14345,13763,3983,3141
27.08.2018 20:00 - 27.08.2018 21:00,2018,8899,14134,13819,3800,3198
27.08.2018 21:00 - 27.08.2018 22:00,2018,8861,13569,13730,3659,2959
27.08.2018 22:00 - 27.08.2018 23:00,2018,8534,12759,13052,3282,2627
27.08.2018 23:00 - 28.08.2018 00:00,2018,8054,11936,12215,2975,2381
28.08.2018 00:00 - 28.08.2018 01:00,2018,7754,11298,11560,2785,2227
28.08.2018 01:00 - 28.08.2018 02:00,2018,7621,10965,11237,2670,2167
28.08.2018 02:00 - 28.08.2018 03:00,2018,7626,10884,10989,2629,2143
28.08.2018 03:00 - 28.08.2018 04:00,2018,7709,10905,11048,2639,2169
28.08.2018 04:00 - 28.08.2018 05:00,2018,7896,11047,11204,2706,2258
28.08.2018 05:00 - 28.08.2018 06:00,2018,8396,11708,11493,2944,2530
28.08.2018 06:00 - 28.08.2018 07:00,2018,8929,13218,12455,3452,2942
28.08.2018 07:00 - 28.08.2018 08:00,2018,9166,14561,13586,3951,3305
28.08.2018 08:00 - 28.08.2018 09:00,2018,9273,15038,13856,4161,3495
28.08.2018 09:00 - 28.08.2018 10:00,2018,9331,15223,13771,4167,3555
28.08.2018 10:00 - 28.08.2018 11:00,2018,9332,15304,13700,4264,3552
28.08.2018 11:00 - 28.08.2018 12:00,2018,9232,15240,13503,4271,3515
28.08.2018 12:00 - 28.08.2018 13:00,2018,9172,15036,13530,4230,3579
28.08.2018 13:00 - 28.08.2018 14:00,2018,9070,15081,13413,4261,3549
28.08.2018 14:00 - 28.08.2018 15:00,2018,9067,14937,13414,4201,3494
28.08.2018 15:00 - 28.08.2018 16:00,2018,8951,14908,13333,4075,3419
28.08.2018 16:00 - 28.08.2018 17:00,2018,8937,14791,13382,4065,3298
28.08.2018 17:00 - 28.08.2018 18:00,2018,9011,14987,13254,4284,3226
28.08.2018 18:00 - 28.08.2018 19:00,2018,9103,14626,13106,4175,3172
28.08.2018 19:00 - 28.08.2018 20:00,2018,9119,14303,13089,3934,3199
28.08.2018 20:00 - 28.08.2018 21:00,2018,8943,14435,13278,3810,3242
28.08.2018 21:00 - 28.08.2018 22:00,2018,8840,13972,13564,3682,2943
28.08.2018 22:00 - 28.08.2018 23:00,2018,8529,13056,12919,3361,2628
28.08.2018 23:00 - 29.08.2018 00:00,2018,7979,11973,12086,3043,2397
29.08.2018 00:00 - 29.08.2018 01:00,2018,7696,11457,11509,2816,2260
29.08.2018 01:00 - 29.08.2018 02:00,2018,7563,11155,11216,2684,2194
29.08.2018 02:00 - 29.08.2018 03:00,2018,7525,11034,11129,2632,2166
29.08.2018 03:00 - 29.08.2018 04:00,2018,7623,10956,11005,2638,2180
29.08.2018 04:00 - 29.08.2018 05:00,2018,7893,11031,11103,2721,2275
29.08.2018 05:00 - 29.08.2018 06:00,2018,8458,11559,11384,2954,2560
29.08.2018 06:00 - 29.08.2018 07:00,2018,9028,13214,12317,3456,2967
29.08.2018 07:00 - 29.08.2018 08:00,2018,9215,14694,13574,3942,3340
29.08.2018 08:00 - 29.08.2018 09:00,2018,9264,15025,14048,4155,3515
29.08.2018 09:00 - 29.08.2018 10:00,2018,9208,15098,14056,4210,3543
29.08.2018 10:00 - 29.08.2018 11:00,2018,9262,15122,13986,4346,3537
29.08.2018 11:00 - 29.08.2018 12:00,2018,9232,15160,13896,4318,3508
29.08.2018 12:00 - 29.08.2018 13:00,2018,9208,15066,13703,4249,3570
29.08.2018 13:00 - 29.08.2018 14:00,2018,9151,14872,13470,4252,3544
29.08.2018 14:00 - 29.08.2018 15:00,2018,9059,14860,13495,4231,3492
29.08.2018 15:00 - 29.08.2018 16:00,2018,8982,14797,13593,4102,3419
29.08.2018 16:00 - 29.08.2018 17:00,2018,8870,14693,13556,4032,3319
29.08.2018 17:00 - 29.08.2018 18:00,2018,8902,14810,13580,4197,3263
29.08.2018 18:00 - 29.08.2018 19:00,2018,8938,14541,13362,4078,3210
29.08.2018 19:00 - 29.08.2018 20:00,2018,8877,14330,13306,3871,3231
29.08.2018 20:00 - 29.08.2018 21:00,2018,8801,14376,13158,3771,3263
29.08.2018 21:00 - 29.08.2018 22:00,2018,8677,13867,13123,3629,2971
29.08.2018 22:00 - 29.08.2018 23:00,2018,8306,12807,12595,3297,2633
29.08.2018 23:00 - 30.08.2018 00:00,2018,7781,11795,11666,2954,2408
30.08.2018 00:00 - 30.08.2018 01:00,2018,7460,11319,11248,2731,2299
30.08.2018 01:00 - 30.08.2018 02:00,2018,7393,11082,10858,2595,2229
30.08.2018 02:00 - 30.08.2018 03:00,2018,7376,11030,10687,2589,2203
30.08.2018 03:00 - 30.08.2018 04:00,2018,7473,10912,10650,2612,2221
30.08.2018 04:00 - 30.08.2018 05:00,2018,7720,11048,10796,2738,2317
30.08.2018 05:00 - 30.08.2018 06:00,2018,8312,11635,11137,2975,2598
30.08.2018 06:00 - 30.08.2018 07:00,2018,8940,13363,12017,3470,2991
30.08.2018 07:00 - 30.08.2018 08:00,2018,9237,14837,13120,3969,3361
30.08.2018 08:00 - 30.08.2018 09:00,2018,9344,15222,13668,4185,3534
30.08.2018 09:00 - 30.08.2018 10:00,2018,9385,15316,13592,4276,3572
30.08.2018 10:00 - 30.08.2018 11:00,2018,9402,15374,13424,4361,3578
30.08.2018 11:00 - 30.08.2018 12:00,2018,9396,15395,13222,4375,3541
30.08.2018 12:00 - 30.08.2018 13:00,2018,9385,15472,13164,4281,3612
30.08.2018 13:00 - 30.08.2018 14:00,2018,9287,15454,13189,4251,3582
30.08.2018 14:00 - 30.08.2018 15:00,2018,9247,15130,13181,4161,3528
30.08.2018 15:00 - 30.08.2018 16:00,2018,9209,15191,13073,4082,3450
30.08.2018 16:00 - 30.08.2018 17:00,2018,9150,14948,13119,4162,3345
30.08.2018 17:00 - 30.08.2018 18:00,2018,9122,14951,13046,4450,3306
30.08.2018 18:00 - 30.08.2018 19:00,2018,9250,14749,12918,4323,3264
30.08.2018 19:00 - 30.08.2018 20:00,2018,9257,14623,12983,4088,3271
30.08.2018 20:00 - 30.08.2018 21:00,2018,9074,14694,13079,3944,3313
30.08.2018 21:00 - 30.08.2018 22:00,2018,8964,13750,13181,3744,3008
30.08.2018 22:00 - 30.08.2018 23:00,2018,8559,12645,12664,3372,2673
30.08.2018 23:00 - 31.08.2018 00:00,2018,8048,11762,11830,3041,2439
31.08.2018 00:00 - 31.08.2018 01:00,2018,7755,11242,11406,2862,2307
31.08.2018 01:00 - 31.08.2018 02:00,2018,7636,11099,11083,2731,2245
31.08.2018 02:00 - 31.08.2018 03:00,2018,7635,10953,11152,2679,2228
31.08.2018 03:00 - 31.08.2018 04:00,2018,7733,10843,11246,2663,2238
31.08.2018 04:00 - 31.08.2018 05:00,2018,7978,11026,11174,2716,2318
31.08.2018 05:00 - 31.08.2018 06:00,2018,8442,11556,11472,2959,2604
31.08.2018 06:00 - 31.08.2018 07:00,2018,9008,12938,12502,3460,3005
31.08.2018 07:00 - 31.08.2018 08:00,2018,9328,14517,13582,4000,3368
31.08.2018 08:00 - 31.08.2018 09:00,2018,9464,15246,13802,4233,3535
31.08.2018 09:00 - 31.08.2018 10:00,2018,9449,15646,13727,4285,3591
31.08.2018 10:00 - 31.08.2018 11:00,2018,9463,15775,13684,4350,3598
31.08.2018 11:00 - 31.08.2018 12:00,2018,9364,15630,13551,4260,3555
31.08.2018 12:00 - 31.08.2018 13:00,2018,9298,15072,13406,4067,3615
31.08.2018 13:00 - 31.08.2018 14:00,2018,9216,15064,13088,3964,3563
31.08.2018 14:00 - 31.08.2018 15:00,2018,9218,15033,12926,3887,3490
31.08.2018 15:00 - 31.08.2018 16:00,2018,9139,14868,12964,3739,3411
31.08.2018 16:00 - 31.08.2018 17:00,2018,9144,14729,12847,3747,3321
31.08.2018 17:00 - 31.08.2018 18:00,2018,9124,14704,12771,3906,3251
31.08.2018 18:00 - 31.08.2018 19:00,2018,9113,14574,12734,3856,3204
31.08.2018 19:00 - 31.08.2018 20:00,2018,9110,14323,12714,3633,3211
31.08.2018 20:00 - 31.08.2018 21:00,2018,9034,14138,12688,3525,3260
31.08.2018 21:00 - 31.08.2018 22:00,2018,8930,13643,12817,3359,2979
31.08.2018 22:00 - 31.08.2018 23:00,2018,8466,12611,12476,3096,2663
31.08.2018 23:00 - 01.09.2018 00:00,2018,7950,11829,11984,2846,2443
01.09.2018 00:00 - 01.09.2018 01:00,2018,7605,11320,11564,2680,2324
01.09.2018 01:00 - 01.09.2018 02:00,2018,7413,11100,11249,2565,2250
01.09.2018 02:00 - 01.09.2018 03:00,2018,7355,10946,11163,2500,2208
01.09.2018 03:00 - 01.09.2018 04:00,2018,7437,10705,10990,2466,2205
01.09.2018 04:00 - 01.09.2018 05:00,2018,7547,10680,10916,2477,2218
01.09.2018 05:00 - 01.09.2018 06:00,2018,7594,10846,11005,2531,2294
01.09.2018 06:00 - 01.09.2018 07:00,2018,7726,10946,11189,2618,2481
01.09.2018 07:00 - 01.09.2018 08:00,2018,8042,11602,11514,2858,2760
01.09.2018 08:00 - 01.09.2018 09:00,2018,8295,12410,11935,3208,2992
01.09.2018 09:00 - 01.09.2018 10:00,2018,8430,13154,12516,3388,3116
01.09.2018 10:00 - 01.09.2018 11:00,2018,8540,13390,12692,3455,3151
01.09.2018 11:00 - 01.09.2018 12:00,2018,8526,13500,12564,3456,3135
01.09.2018 12:00 - 01.09.2018 13:00,2018,8484,13311,12455,3393,3123
01.09.2018 13:00 - 01.09.2018 14:00,2018,8455,13029,12366,3347,3072
01.09.2018 14:00 - 01.09.2018 15:00,2018,8530,12899,12266,3277,3007
01.09.2018 15:00 - 01.09.2018 16:00,2018,8605,12741,12201,3249,2979
01.09.2018 16:00 - 01.09.2018 17:00,2018,8667,12652,12212,3318,2961
01.09.2018 17:00 - 01.09.2018 18:00,2018,8657,13016,12296,3528,2944
01.09.2018 18:00 - 01.09.2018 19:00,2018,8717,13075,12397,3548,2930
01.09.2018 19:00 - 01.09.2018 20:00,2018,8700,12849,12537,3393,2969
01.09.2018 20:00 - 01.09.2018 21:00,2018,8642,13179,12499,3324,2981
01.09.2018 21:00 - 01.09.2018 22:00,2018,8648,12918,12487,3241,2784
01.09.2018 22:00 - 01.09.2018 23:00,2018,8267,12122,12096,3019,2554
01.09.2018 23:00 - 02.09.2018 00:00,2018,7774,11436,11632,2810,2340
02.09.2018 00:00 - 02.09.2018 01:00,2018,7452,10951,11343,2628,2228
02.09.2018 01:00 - 02.09.2018 02:00,2018,7262,10722,11069,2513,2146
02.09.2018 02:00 - 02.09.2018 03:00,2018,7246,10615,10774,2456,2115
02.09.2018 03:00 - 02.09.2018 04:00,2018,7309,10487,10708,2424,2106
02.09.2018 04:00 - 02.09.2018 05:00,2018,7365,10494,10639,2430,2115
02.09.2018 05:00 - 02.09.2018 06:00,2018,7219,10586,10613,2479,2143
02.09.2018 06:00 - 02.09.2018 07:00,2018,7381,10640,10563,2531,2294
02.09.2018 07:00 - 02.09.2018 08:00,2018,7662,10902,10693,2743,2546
02.09.2018 08:00 - 02.09.2018 09:00,2018,7912,11467,11070,3044,2777
02.09.2018 09:00 - 02.09.2018 10:00,2018,8079,12323,11548,3252,2908
02.09.2018 10:00 - 02.09.2018 11:00,2018,8112,12540,11869,3357,2950
